file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m25j25d15p10_5.csv.out,13,0,1800.4430000782013,0.3069743589719962,0.09500002861022949,13,1,536.4470000267029,0.0,17.710999965667725
m25j25d15p10_6.csv.out,12,1,99.03499984741211,0.0,0.1099998950958252,12,1,1283.510999917984,0.0,20.078999996185303
m25j25d15p10_7.csv.out,14,1,162.73399996757507,0.0,0.1119999885559082,14,1,50.05299997329712,0.0,21.075999975204468
m25j25d15p10_8.csv.out,14,1,19.756999969482422,0.0,0.10100007057189941,14,1,60.52199983596802,0.0,21.06499981880188
m25j25d15p10_9.csv.out,14,1,1257.1879999637604,0.0,0.09599995613098145,14,1,98.62399983406067,0.0,20.319999933242798
m25j25d15p20_5.csv.out,16,1,17.646999835968018,0.0,0.11399984359741211,17,0,1867.3580000400543,0.11497192179556981,62.325000047683716
m25j25d15p20_6.csv.out,17,1,49.78999996185303,0.0,0.10099983215332031,17,1,347.9230000972748,0.0,79.24300003051758
m25j25d15p20_7.csv.out,14,1,60.31399989128113,0.0,0.15699982643127441,14,0,1878.226000070572,0.07738237810038812,71.62100005149841
m25j25d15p20_8.csv.out,16,1,25.89400005340576,0.0,0.1919999122619629,16,1,191.41400003433228,0.0,58.05399990081787
m25j25d15p20_9.csv.out,16,1,50.205000162124634,0.0,0.1119999885559082,16,1,215.61500000953674,0.0,57.57299995422363
m25j25d25p05_5.csv.out,3,1,14.58899998664856,0.0,0.10899996757507324,3,1,22.825000047683716,0.0,5.738000154495239
m25j25d25p05_6.csv.out,5,1,716.5010001659393,0.0,0.15000009536743164,5,1,18.82699990272522,0.0,6.323999881744385
m25j25d25p05_7.csv.out,3,1,102.65999984741211,0.0,0.09200000762939453,3,1,12.792999982833862,0.0,4.851999998092651
m25j25d25p05_8.csv.out,5,1,12.236999988555908,0.0,0.09399986267089844,5,1,9.648000001907349,0.0,4.724999904632568
m25j25d25p05_9.csv.out,4,1,94.58799982070923,0.0,0.09200000762939453,4,1,20.436000108718872,0.0,8.29800009727478
m25j25d25p10_5.csv.out,9,0,1800.3539998531342,0.22222222221975477,0.1940000057220459,9,1,437.7330000400543,0.0,48.15300011634827
m25j25d25p10_6.csv.out,13,0,1800.7460000514984,0.4615384615349132,0.17500019073486328,13,1,88.81500005722046,0.0,32.78600001335144
m25j25d25p10_7.csv.out,11,0,1800.6460001468658,0.36363636363305857,0.17500019073486328,11,1,92.3030002117157,0.0,40.532999992370605
m25j25d25p10_8.csv.out,9,0,1801.2249999046326,0.2222222222197446,0.18400001525878906,9,1,66.73700022697449,0.0,32.23700022697449
m25j25d25p10_9.csv.out,11,0,1800.6329998970032,0.2727272727247947,0.17400002479553223,11,1,327.1080000400543,0.0,32.95900011062622
m25j25d25p20_5.csv.out,13,1,441.1329998970032,0.0,0.18199992179870605,13,0,1928.0599999427795,0.08193753076745389,117.43300008773804
m25j25d25p20_6.csv.out,13,1,42.55200004577637,0.0,0.21800017356872559,13,1,443.41100001335144,0.0,138.55700016021729
m25j25d25p20_7.csv.out,13,1,43.98799991607666,0.0,0.19899988174438477,14,0,1922.4789998531342,0.16140246845708994,113.27699995040894
m25j25d25p20_8.csv.out,15,1,60.25999999046326,0.0,0.18499994277954102,15,1,922.6549999713898,0.0,113.72300004959106
m25j25d25p20_9.csv.out,14,1,25.37999987602234,0.0,0.24199986457824707,14,1,455.4370000362396,0.0,134.2020001411438
